68/69,18.speeldag,26 jan. 1969,15:00,Royal,Royal Racing White Brüssel,1:0,SKBevW,SK Beveren-Waes
68/69,18.speeldag,26 jan. 1969,15:00,FCB,Club Brugge,3:1,KSVWar,KSV Waregem (- 2001)
68/69,18.speeldag,26 jan. 1969,15:00,DAR,Daring Club Brussel,0:0,RUSG,Union Saint-Gilloise
68/69,18.speeldag,26 jan. 1969,15:00,STVV,Sint-Truidense VV,0:2,Associ,Association Royale Athlétique Gent
68/69,19.speeldag,2 feb. 1969,15:00,Standard Luik,Standard Luik,1:0,RCSC,R Charleroi SC
68/69,19.speeldag,2 feb. 1969,15:00,RSCA,RSC Anderlecht,2:0,Royal,Royal Racing White Brüssel
68/69,19.speeldag,2 feb. 1969,15:00,Associ,Association Royale Athlétique Gent,2:0,VAV,Beerschot VAV
68/69,19.speeldag,2 feb. 1969,15:00,KBFC,Beringen FC (- 2002),1:1,FCB,Club Brugge
68/69,19.speeldag,2 feb. 1969,15:00,SKBevW,SK Beveren-Waes,2:1,DAR,Daring Club Brussel
68/69,19.speeldag,2 feb. 1969,15:00,Lierse,Lierse SK (- 2018),0:1,RFCL,RFC Luik
68/69,19.speeldag,2 feb. 1969,15:00,RUSG,Union Saint-Gilloise,0:0,KVM,KV Mechelen
68/69,19.speeldag,2 feb. 1969,15:00,KSVWar,KSV Waregem (- 2001),2:2,STVV,Sint-Truidense VV
68/69,20.speeldag,3 apr. 1969,20:00,VAV,Beerschot VAV,2:1,KSVWar,KSV Waregem (- 2001)
68/69,20.speeldag,4 apr. 1969,19:30,RSCA,RSC Anderlecht,1:2,SKBevW,SK Beveren-Waes
68/69,20.speeldag,4 apr. 1969,19:30,RCSC,R Charleroi SC,3:0,RUSG,Union Saint-Gilloise
68/69,20.speeldag,5 apr. 1969,16:00,Royal,Royal Racing White Brüssel,0:2,Lierse,Lierse SK (- 2018)
68/69,20.speeldag,5 apr. 1969,16:00,RFCL,RFC Luik,0:0,Associ,Association Royale Athlétique Gent
68/69,20.speeldag,6 apr. 1969,15:00,FCB,Club Brugge,1:0,Standard Luik,Standard Luik
68/69,20.speeldag,6 apr. 1969,15:00,STVV,Sint-Truidense VV,1:3,KBFC,Beringen FC (- 2002)
68/69,20.speeldag,6 apr. 1969,15:00,KVM,KV Mechelen,2:1,DAR,Daring Club Brussel
68/69,21.speeldag,,,2 mrt. 1969,15:00,Standard Luik,3:1,STVV
68/69,21.speeldag,,,Sint-Truidense VV,Lierse,Lierse SK (- 2018),2:1,RSCA
68/69,21.speeldag,,,RSC Anderlecht,KBFC,Beringen FC (- 2002),1:0,VAV
68/69,21.speeldag,,,Beerschot VAV,SKBevW,SK Beveren-Waes,2:0,KVM
68/69,21.speeldag,,,KV Mechelen,RUSG,Union Saint-Gilloise,1:1,FCB
68/69,21.speeldag,,,Club Brugge,DAR,Daring Club Brussel,0:2,RCSC
68/69,21.speeldag,,,R Charleroi SC,Associ,Association Royale Athlétique Gent,0:0,Royal
68/69,21.speeldag,,,Royal Racing White Brüssel,KSVWar,KSV Waregem (- 2001),2:1,RFCL
68/69,22.speeldag,,,8 mrt. 1969,19:30,RSCA,RSC Anderlecht,2:3
68/69,22.speeldag,,,Associ,Association Royale Athlétique Gent,8 mrt. 1969,RCSC,R Charleroi SC
68/69,22.speeldag,,,2:0,KVM,KV Mechelen,9 mrt. 1969,15:00
68/69,22.speeldag,,,VAV,Beerschot VAV,1:3,Standard Luik,Standard Luik
68/69,22.speeldag,,,RFCL,RFC Luik,2:0,KBFC,Beringen FC (- 2002)
68/69,22.speeldag,,,Lierse,Lierse SK (- 2018),2:0,SKBevW,SK Beveren-Waes
68/69,22.speeldag,,,FCB,Club Brugge,9:2,DAR,Daring Club Brussel
68/69,22.speeldag,,,Royal,Royal Racing White Brüssel,2:0,KSVWar,KSV Waregem (- 2001)
68/69,22.speeldag,,,STVV,Sint-Truidense VV,3:1,RUSG,Union Saint-Gilloise
68/69,23.speeldag,,,16 mrt. 1969,15:00,Standard Luik,5:0,RFCL
68/69,23.speeldag,,,RFC Luik,KSVWar,KSV Waregem (- 2001),1:2,RSCA
68/69,23.speeldag,,,RSC Anderlecht,RUSG,Union Saint-Gilloise,0:0,VAV
68/69,23.speeldag,,,Beerschot VAV,KBFC,Beringen FC (- 2002),2:0,Royal
68/69,23.speeldag,,,Royal Racing White Brüssel,SKBevW,SK Beveren-Waes,3:1,RCSC
68/69,23.speeldag,,,R Charleroi SC,KVM,KV Mechelen,1:1,FCB
68/69,23.speeldag,,,Club Brugge,DAR,Daring Club Brussel,1:2,STVV
68/69,23.speeldag,,,Sint-Truidense VV,Associ,Association Royale Athlétique Gent,0:0,Lierse
68/69,24.speeldag,,,22 mrt. 1969,19:30,RSCA,RSC Anderlecht,2:0
68/69,24.speeldag,,,KBFC,Beringen FC (- 2002),23 mrt. 1969,15:00,Royal
68/69,24.speeldag,,,Royal Racing White Brüssel,1:1,Standard Luik,VAV,Beerschot VAV
68/69,24.speeldag,,,0:1,DAR,Daring Club Brussel,Associ,Association Royale Athlétique Gent
68/69,24.speeldag,,,1:1,SKBevW,SK Beveren-Waes,FCB,Club Brugge
68/69,24.speeldag,,,0:1,RCSC,R Charleroi SC,RFCL,RFC Luik
68/69,24.speeldag,,,1:0,RUSG,Union Saint-Gilloise,Lierse,Lierse SK (- 2018)
68/69,24.speeldag,,,2:0,KSVWar,KSV Waregem (- 2001),STVV,Sint-Truidense VV
68/69,25.speeldag,,,29 mrt. 1969,19:30,RCSC,R Charleroi SC,1:0
68/69,25.speeldag,,,STVV,Sint-Truidense VV,KSVWar,KSV Waregem (- 2001),3:2
68/69,25.speeldag,,,Associ,Association Royale Athlétique Gent,30 mrt. 1969,15:00,Standard Luik
68/69,25.speeldag,,,1:1,RSCA,RSC Anderlecht,KVM,KV Mechelen
68/69,25.speeldag,,,1:1,VAV,Beerschot VAV,KBFC,Beringen FC (- 2002)
68/69,25.speeldag,,,1:2,Lierse,Lierse SK (- 2018),SKBevW,SK Beveren-Waes
68/69,25.speeldag,,,2:1,FCB,Club Brugge,DAR,Daring Club Brussel
68/69,25.speeldag,,,0:1,RFCL,RFC Luik,RUSG,Union Saint-Gilloise
68/69,26.speeldag,12 apr. 1969,16:00,Lierse,Lierse SK (- 2018),0:2,Standard Luik,Standard Luik
68/69,26.speeldag,12 apr. 1969,16:00,KSVWar,KSV Waregem (- 2001),3:1,SKBevW,SK Beveren-Waes
68/69,26.speeldag,13 apr. 1969,15:00,RSCA,RSC Anderlecht,0:1,RUSG,Union Saint-Gilloise
68/69,26.speeldag,13 apr. 1969,15:00,VAV,Beerschot VAV,0:1,RCSC,R Charleroi SC
68/69,26.speeldag,13 apr. 1969,15:00,Associ,Association Royale Athlétique Gent,1:1,KBFC,Beringen FC (- 2002)
68/69,26.speeldag,13 apr. 1969,15:00,STVV,Sint-Truidense VV,1:1,FCB,Club Brugge
68/69,26.speeldag,13 apr. 1969,15:00,Royal,Royal Racing White Brüssel,1:2,DAR,Daring Club Brussel
68/69,26.speeldag,13 apr. 1969,15:00,RFCL,RFC Luik,2:1,KVM,KV Mechelen
68/69,27.speeldag,19 apr. 1969,20:00,RCSC,R Charleroi SC,1:0,RFCL,RFC Luik
68/69,27.speeldag,20 apr. 1969,15:00,RUSG,Union Saint-Gilloise,2:1,Lierse,Lierse SK (- 2018)
68/69,27.speeldag,20 apr. 1969,15:00,KVM,KV Mechelen,0:0,Royal,Royal Racing White Brüssel
68/69,27.speeldag,20 apr. 1969,15:00,Standard Luik,Standard Luik,3:0,Associ,Association Royale Athlétique Gent
68/69,27.speeldag,20 apr. 1969,15:00,DAR,Daring Club Brussel,1:1,RSCA,RSC Anderlecht
68/69,27.speeldag,20 apr. 1969,15:00,FCB,Club Brugge,1:0,VAV,Beerschot VAV
68/69,27.speeldag,20 apr. 1969,15:00,KBFC,Beringen FC (- 2002),2:2,KSVWar,KSV Waregem (- 2001)
68/69,27.speeldag,20 apr. 1969,15:00,SKBevW,SK Beveren-Waes,3:0,STVV,Sint-Truidense VV
68/69,28.speeldag,26 apr. 1969,19:30,RSCA,RSC Anderlecht,5:1,KVM,KV Mechelen
68/69,28.speeldag,27 apr. 1969,15:00,Lierse,Lierse SK (- 2018),3:1,DAR,Daring Club Brussel
68/69,28.speeldag,27 apr. 1969,15:00,Associ,Association Royale Athlétique Gent,0:1,RUSG,Union Saint-Gilloise
68/69,28.speeldag,27 apr. 1969,15:00,KSVWar,KSV Waregem (- 2001),0:2,Standard Luik,Standard Luik
68/69,28.speeldag,27 apr. 1969,15:00,VAV,Beerschot VAV,1:1,STVV,Sint-Truidense VV
68/69,28.speeldag,27 apr. 1969,15:00,KBFC,Beringen FC (- 2002),1:1,SKBevW,SK Beveren-Waes
68/69,28.speeldag,27 apr. 1969,15:00,RFCL,RFC Luik,3:1,FCB,Club Brugge
68/69,28.speeldag,27 apr. 1969,15:00,Royal,Royal Racing White Brüssel,0:0,RCSC,R Charleroi SC
68/69,29.speeldag,4 mei 1969,15:00,Standard Luik,Standard Luik,3:1,KBFC,Beringen FC (- 2002)
68/69,29.speeldag,4 mei 1969,15:00,RCSC,R Charleroi SC,0:0,RSCA,RSC Anderlecht
68/69,29.speeldag,4 mei 1969,15:00,VAV,Beerschot VAV,3:3,SKBevW,SK Beveren-Waes
68/69,29.speeldag,4 mei 1969,15:00,FCB,Club Brugge,0:1,Royal,Royal Racing White Brüssel
68/69,29.speeldag,4 mei 1969,15:00,DAR,Daring Club Brussel,2:4,Associ,Association Royale Athlétique Gent
68/69,29.speeldag,4 mei 1969,15:00,STVV,Sint-Truidense VV,1:0,RFCL,RFC Luik
68/69,29.speeldag,4 mei 1969,15:00,KVM,KV Mechelen,3:2,Lierse,Lierse SK (- 2018)
68/69,29.speeldag,4 mei 1969,15:00,RUSG,Union Saint-Gilloise,2:3,KSVWar,KSV Waregem (- 2001)
68/69,30.speeldag,10 mei 1969,16:30,Lierse,Lierse SK (- 2018),0:0,RCSC,R Charleroi SC
68/69,30.speeldag,10 mei 1969,16:30,RFCL,RFC Luik,2:0,VAV,Beerschot VAV
68/69,30.speeldag,10 mei 1969,16:30,KSVWar,KSV Waregem (- 2001),3:0,DAR,Daring Club Brussel
68/69,30.speeldag,11 mei 1969,15:00,SKBevW,SK Beveren-Waes,1:0,Standard Luik,Standard Luik
68/69,30.speeldag,11 mei 1969,15:00,RSCA,RSC Anderlecht,1:1,FCB,Club Brugge
68/69,30.speeldag,11 mei 1969,15:00,KBFC,Beringen FC (- 2002),1:0,RUSG,Union Saint-Gilloise
68/69,30.speeldag,11 mei 1969,15:00,Associ,Association Royale Athlétique Gent,1:2,KVM,KV Mechelen
68/69,30.speeldag,11 mei 1969,15:00,Royal,Royal Racing White Brüssel,0:1,STVV,Sint-Truidense VV
69/70,1.speeldag,6 sep. 1969,19:30,RSCA,RSC Anderlecht,1:3,FCB,Club Brugge
69/70,1.speeldag,6 sep. 1969,19:30,VAV,Beerschot VAV,3:0,Standard Luik,Standard Luik
69/70,1.speeldag,7 sep. 1969,15:00,Lierse,Lierse SK (- 2018),1:1,RCSC,R Charleroi SC
69/70,1.speeldag,7 sep. 1969,15:00,Royal,Royal Crossing Club de Schaerbeek,1:2,STVV,Sint-Truidense VV
69/70,1.speeldag,7 sep. 1969,15:00,KSVWar,KSV Waregem (- 2001),2:0,Associ,Association Royale Athlétique Gent
69/70,1.speeldag,7 sep. 1969,15:00,AS Oos,AS Oostende KM,0:2,RUSG,Union Saint-Gilloise
69/70,1.speeldag,7 sep. 1969,15:00,KBFC,Beringen FC (- 2002),1:1,Royal,Royal Racing White Brüssel
69/70,1.speeldag,7 sep. 1969,15:00,RFCL,RFC Luik,0:1,SKBevW,SK Beveren-Waes
69/70,2.speeldag,13 sep. 1969,20:00,RCSC,R Charleroi SC,0:1,KBFC,Beringen FC (- 2002)
69/70,2.speeldag,14 sep. 1969,15:00,Standard Luik,Standard Luik,1:0,Lierse,Lierse SK (- 2018)
69/70,2.speeldag,14 sep. 1969,15:00,SKBevW,SK Beveren-Waes,0:0,RSCA,RSC Anderlecht
69/70,2.speeldag,14 sep. 1969,15:00,RUSG,Union Saint-Gilloise,0:1,VAV,Beerschot VAV
69/70,2.speeldag,14 sep. 1969,15:00,FCB,Club Brugge,2:1,Royal,Royal Crossing Club de Schaerbeek
69/70,2.speeldag,14 sep. 1969,15:00,Associ,Association Royale Athlétique Gent,3:1,RFCL,RFC Luik
69/70,2.speeldag,14 sep. 1969,15:00,Royal,Royal Racing White Brüssel,4:0,AS Oos,AS Oostende KM
69/70,2.speeldag,14 sep. 1969,15:00,STVV,Sint-Truidense VV,1:1,KSVWar,KSV Waregem (- 2001)
69/70,3.speeldag,20 sep. 1969,19:30,RSCA,RSC Anderlecht,4:0,STVV,Sint-Truidense VV
69/70,3.speeldag,21 sep. 1969,15:00,AS Oos,AS Oostende KM,0:3,Standard Luik,Standard Luik
69/70,3.speeldag,21 sep. 1969,15:00,KSVWar,KSV Waregem (- 2001),1:1,VAV,Beerschot VAV
69/70,3.speeldag,21 sep. 1969,15:00,KBFC,Beringen FC (- 2002),1:3,Associ,Association Royale Athlétique Gent
69/70,3.speeldag,21 sep. 1969,15:00,SKBevW,SK Beveren-Waes,3:1,RCSC,R Charleroi SC
69/70,3.speeldag,21 sep. 1969,15:00,RFCL,RFC Luik,0:1,FCB,Club Brugge
69/70,3.speeldag,21 sep. 1969,15:00,Royal,Royal Crossing Club de Schaerbeek,0:0,RUSG,Union Saint-Gilloise
69/70,3.speeldag,21 sep. 1969,15:00,Lierse,Lierse SK (- 2018),0:0,Royal,Royal Racing White Brüssel
69/70,4.speeldag,27 sep. 1969,20:00,VAV,Beerschot VAV,3:0,KBFC,Beringen FC (- 2002)
69/70,4.speeldag,28 sep. 1969,15:00,Standard Luik,Standard Luik,2:1,RFCL,RFC Luik
69/70,4.speeldag,28 sep. 1969,15:00,RCSC,R Charleroi SC,1:3,RSCA,RSC Anderlecht
69/70,4.speeldag,28 sep. 1969,15:00,FCB,Club Brugge,3:2,SKBevW,SK Beveren-Waes
69/70,4.speeldag,28 sep. 1969,15:00,Royal,Royal Racing White Brüssel,5:1,Royal,Royal Crossing Club de Schaerbeek
69/70,4.speeldag,28 sep. 1969,15:00,Associ,Association Royale Athlétique Gent,2:2,AS Oos,AS Oostende KM
69/70,4.speeldag,28 sep. 1969,15:00,STVV,Sint-Truidense VV,0:1,Lierse,Lierse SK (- 2018)
69/70,4.speeldag,28 sep. 1969,15:00,RUSG,Union Saint-Gilloise,2:2,KSVWar,KSV Waregem (- 2001)
69/70,5.speeldag,4 okt. 1969,19:30,Royal,Royal Crossing Club de Schaerbeek,2:0,VAV,Beerschot VAV
69/70,5.speeldag,4 okt. 1969,19:30,RCSC,R Charleroi SC,1:2,Associ,Association Royale Athlétique Gent
69/70,5.speeldag,5 okt. 1969,15:00,KBFC,Beringen FC (- 2002),1:2,Standard Luik,Standard Luik
69/70,5.speeldag,5 okt. 1969,15:00,RSCA,RSC Anderlecht,7:1,KSVWar,KSV Waregem (- 2001)
69/70,5.speeldag,5 okt. 1969,15:00,SKBevW,SK Beveren-Waes,5:2,Royal,Royal Racing White Brüssel
69/70,5.speeldag,5 okt. 1969,15:00,Lierse,Lierse SK (- 2018),4:0,FCB,Club Brugge
69/70,5.speeldag,5 okt. 1969,15:00,RFCL,RFC Luik,4:0,RUSG,Union Saint-Gilloise
69/70,5.speeldag,5 okt. 1969,15:00,AS Oos,AS Oostende KM,2:1,STVV,Sint-Truidense VV
69/70,6.speeldag,11 okt. 1969,19:30,RUSG,Union Saint-Gilloise,0:0,Lierse,Lierse SK (- 2018)
69/70,6.speeldag,11 okt. 1969,19:30,VAV,Beerschot VAV,0:0,AS Oos,AS Oostende KM
69/70,6.speeldag,12 okt. 1969,15:00,Standard Luik,Standard Luik,1:0,RSCA,RSC Anderlecht
69/70,6.speeldag,12 okt. 1969,15:00,FCB,Club Brugge,2:0,KBFC,Beringen FC (- 2002)
69/70,6.speeldag,12 okt. 1969,15:00,STVV,Sint-Truidense VV,1:1,SKBevW,SK Beveren-Waes
69/70,6.speeldag,12 okt. 1969,15:00,Royal,Royal Racing White Brüssel,1:1,RCSC,R Charleroi SC
69/70,6.speeldag,12 okt. 1969,15:00,Associ,Association Royale Athlétique Gent,2:0,Royal,Royal Crossing Club de Schaerbeek
69/70,6.speeldag,12 okt. 1969,15:00,KSVWar,KSV Waregem (- 2001),1:0,RFCL,RFC Luik
69/70,7.speeldag,19 okt. 1969,15:00,KBFC,Beringen FC (- 2002),0:0,Lierse,Lierse SK (- 2018)
69/70,7.speeldag,19 okt. 1969,15:00,Royal,Royal Crossing Club de Schaerbeek,2:2,KSVWar,KSV Waregem (- 2001)
69/70,7.speeldag,28 dec. 1969,14:30,Associ,Association Royale Athlétique Gent,0:0,Standard Luik,Standard Luik
69/70,7.speeldag,28 dec. 1969,14:30,RSCA,RSC Anderlecht,0:0,Royal,Royal Racing White Brüssel
69/70,7.speeldag,28 dec. 1969,14:30,RCSC,R Charleroi SC,1:0,VAV,Beerschot VAV
69/70,7.speeldag,28 dec. 1969,14:30,SKBevW,SK Beveren-Waes,1:0,RUSG,Union Saint-Gilloise
69/70,7.speeldag,28 dec. 1969,14:30,AS Oos,AS Oostende KM,0:4,FCB,Club Brugge
69/70,7.speeldag,28 dec. 1969,14:30,RFCL,RFC Luik,0:2,STVV,Sint-Truidense VV
69/70,8.speeldag,25 okt. 1969,19:30,Royal,Royal Crossing Club de Schaerbeek,1:1,RSCA,RSC Anderlecht
69/70,8.speeldag,26 okt. 1969,15:00,Standard Luik,Standard Luik,2:1,RCSC,R Charleroi SC
69/70,8.speeldag,26 okt. 1969,15:00,VAV,Beerschot VAV,4:0,RFCL,RFC Luik
69/70,8.speeldag,26 okt. 1969,15:00,STVV,Sint-Truidense VV,1:1,KBFC,Beringen FC (- 2002)
69/70,8.speeldag,26 okt. 1969,15:00,Lierse,Lierse SK (- 2018),2:1,SKBevW,SK Beveren-Waes
69/70,8.speeldag,26 okt. 1969,15:00,FCB,Club Brugge,3:0,Royal,Royal Racing White Brüssel
69/70,8.speeldag,26 okt. 1969,15:00,RUSG,Union Saint-Gilloise,0:4,Associ,Association Royale Athlétique Gent
69/70,8.speeldag,26 okt. 1969,15:00,KSVWar,KSV Waregem (- 2001),2:1,AS Oos,AS Oostende KM
69/70,9.speeldag,1 nov. 1969,15:00,Royal,Royal Racing White Brüssel,2:0,KSVWar,KSV Waregem (- 2001)
69/70,9.speeldag,2 nov. 1969,15:00,SKBevW,SK Beveren-Waes,0:0,Standard Luik,Standard Luik
69/70,9.speeldag,2 nov. 1969,15:00,RSCA,RSC Anderlecht,0:1,VAV,Beerschot VAV
69/70,9.speeldag,2 nov. 1969,15:00,KBFC,Beringen FC (- 2002),0:0,RUSG,Union Saint-Gilloise
69/70,9.speeldag,2 nov. 1969,15:00,RCSC,R Charleroi SC,3:1,FCB,Club Brugge
69/70,9.speeldag,2 nov. 1969,15:00,AS Oos,AS Oostende KM,2:0,Royal,Royal Crossing Club de Schaerbeek
69/70,9.speeldag,2 nov. 1969,15:00,Associ,Association Royale Athlétique Gent,4:1,STVV,Sint-Truidense VV
69/70,9.speeldag,2 nov. 1969,15:00,RFCL,RFC Luik,3:2,Lierse,Lierse SK (- 2018)
69/70,10.speeldag,8 nov. 1969,20:00,VAV,Beerschot VAV,1:0,Associ,Association Royale Athlétique Gent
69/70,10.speeldag,9 nov. 1969,15:00,Royal,Royal Crossing Club de Schaerbeek,2:1,KBFC,Beringen FC (- 2002)
69/70,10.speeldag,9 nov. 1969,15:00,KSVWar,KSV Waregem (- 2001),1:1,SKBevW,SK Beveren-Waes
69/70,10.speeldag,9 nov. 1969,15:00,RUSG,Union Saint-Gilloise,2:0,RCSC,R Charleroi SC
69/70,10.speeldag,9 nov. 1969,15:00,AS Oos,AS Oostende KM,2:2,RFCL,RFC Luik
69/70,10.speeldag,11 nov. 1969,15:00,Standard Luik,Standard Luik,9:0,Royal,Royal Racing White Brüssel
69/70,10.speeldag,11 nov. 1969,15:00,STVV,Sint-Truidense VV,2:2,FCB,Club Brugge
69/70,10.speeldag,11 nov. 1969,15:00,22 mrt. 1970,16:00,Lierse,Lierse SK (- 2018),1:0
69/70,11.speeldag,15 nov. 1969,20:00,RCSC,R Charleroi SC,1:0,AS Oos,AS Oostende KM
69/70,11.speeldag,16 nov. 1969,15:00,FCB,Club Brugge,1:1,Standard Luik,Standard Luik
69/70,11.speeldag,16 nov. 1969,15:00,RSCA,RSC Anderlecht,2:2,RUSG,Union Saint-Gilloise
69/70,11.speeldag,16 nov. 1969,15:00,SKBevW,SK Beveren-Waes,1:0,VAV,Beerschot VAV
69/70,11.speeldag,16 nov. 1969,15:00,KBFC,Beringen FC (- 2002),2:0,KSVWar,KSV Waregem (- 2001)
69/70,11.speeldag,16 nov. 1969,15:00,RFCL,RFC Luik,4:0,Royal,Royal Crossing Club de Schaerbeek
69/70,11.speeldag,16 nov. 1969,15:00,Lierse,Lierse SK (- 2018),3:1,Associ,Association Royale Athlétique Gent
69/70,11.speeldag,16 nov. 1969,15:00,Royal,Royal Racing White Brüssel,0:1,STVV,Sint-Truidense VV
69/70,12.speeldag,22 nov. 1969,19:30,Royal,Royal Crossing Club de Schaerbeek,0:2,SKBevW,SK Beveren-Waes
69/70,12.speeldag,22 nov. 1969,19:30,VAV,Beerschot VAV,1:1,Lierse,Lierse SK (- 2018)
69/70,12.speeldag,23 nov. 1969,15:00,STVV,Sint-Truidense VV,1:3,Standard Luik,Standard Luik
69/70,12.speeldag,23 nov. 1969,15:00,RFCL,RFC Luik,1:4,RSCA,RSC Anderlecht
69/70,12.speeldag,23 nov. 1969,15:00,AS Oos,AS Oostende KM,2:0,KBFC,Beringen FC (- 2002)
69/70,12.speeldag,23 nov. 1969,15:00,Associ,Association Royale Athlétique Gent,2:1,FCB,Club Brugge
69/70,12.speeldag,23 nov. 1969,15:00,KSVWar,KSV Waregem (- 2001),1:0,RCSC,R Charleroi SC
69/70,12.speeldag,23 nov. 1969,15:00,RUSG,Union Saint-Gilloise,1:0,Royal,Royal Racing White Brüssel
69/70,13.speeldag,30 nov. 1969,15:00,Standard Luik,Standard Luik,2:0,RUSG,Union Saint-Gilloise
69/70,13.speeldag,30 nov. 1969,15:00,RSCA,RSC Anderlecht,3:0,AS Oos,AS Oostende KM
69/70,13.speeldag,30 nov. 1969,15:00,Royal,Royal Racing White Brüssel,1:0,VAV,Beerschot VAV
69/70,13.speeldag,30 nov. 1969,15:00,SKBevW,SK Beveren-Waes,1:2,Associ,Association Royale Athlétique Gent
69/70,13.speeldag,30 nov. 1969,15:00,FCB,Club Brugge,4:0,KSVWar,KSV Waregem (- 2001)
69/70,13.speeldag,30 nov. 1969,15:00,RCSC,R Charleroi SC,4:3,STVV,Sint-Truidense VV
69/70,13.speeldag,28 dec. 1969,14:30,Lierse,Lierse SK (- 2018),2:2,Royal,Royal Crossing Club de Schaerbeek
69/70,13.speeldag,28 dec. 1969,14:30,21 mrt. 1970,16:00,KBFC,Beringen FC (- 2002),2:2
69/70,14.speeldag,5 dec. 1969,20:00,RUSG,Union Saint-Gilloise,3:1,STVV,Sint-Truidense VV
69/70,14.speeldag,7 dec. 1969,14:30,Royal,Royal Crossing Club de Schaerbeek,3:1,Standard Luik,Standard Luik
69/70,14.speeldag,7 dec. 1969,14:30,KBFC,Beringen FC (- 2002),2:2,RSCA,RSC Anderlecht
69/70,14.speeldag,7 dec. 1969,14:30,VAV,Beerschot VAV,3:0,FCB,Club Brugge
69/70,14.speeldag,7 dec. 1969,14:30,AS Oos,AS Oostende KM,0:0,SKBevW,SK Beveren-Waes
69/70,14.speeldag,7 dec. 1969,14:30,RFCL,RFC Luik,0:1,RCSC,R Charleroi SC
69/70,14.speeldag,7 dec. 1969,14:30,Associ,Association Royale Athlétique Gent,1:0,Royal,Royal Racing White Brüssel
69/70,14.speeldag,7 dec. 1969,14:30,KSVWar,KSV Waregem (- 2001),1:4,Lierse,Lierse SK (- 2018)
69/70,15.speeldag,14 dec. 1969,14:30,Standard Luik,Standard Luik,2:0,KSVWar,KSV Waregem (- 2001)
69/70,15.speeldag,14 dec. 1969,14:30,RSCA,RSC Anderlecht,3:1,Associ,Association Royale Athlétique Gent
69/70,15.speeldag,14 dec. 1969,14:30,STVV,Sint-Truidense VV,3:0,VAV,Beerschot VAV
69/70,15.speeldag,14 dec. 1969,14:30,SKBevW,SK Beveren-Waes,2:1,KBFC,Beringen FC (- 2002)
69/70,15.speeldag,14 dec. 1969,14:30,RCSC,R Charleroi SC,6:0,Royal,Royal Crossing Club de Schaerbeek
69/70,15.speeldag,14 dec. 1969,14:30,Royal,Royal Racing White Brüssel,0:0,RFCL,RFC Luik
69/70,15.speeldag,14 dec. 1969,14:30,Lierse,Lierse SK (- 2018),2:0,AS Oos,AS Oostende KM
69/70,15.speeldag,14 dec. 1969,14:30,22 mrt. 1970,15:00,FCB,Club Brugge,4:1
69/70,16.speeldag,21 dec. 1969,14:30,Standard Luik,Standard Luik,2:2,VAV,Beerschot VAV
69/70,16.speeldag,21 dec. 1969,14:30,Royal,Royal Racing White Brüssel,3:2,KBFC,Beringen FC (- 2002)
69/70,16.speeldag,21 dec. 1969,14:30,SKBevW,SK Beveren-Waes,2:0,RFCL,RFC Luik
69/70,16.speeldag,21 dec. 1969,14:30,RCSC,R Charleroi SC,2:0,Lierse,Lierse SK (- 2018)
69/70,16.speeldag,21 dec. 1969,14:30,STVV,Sint-Truidense VV,4:0,Royal,Royal Crossing Club de Schaerbeek
69/70,16.speeldag,21 dec. 1969,14:30,Associ,Association Royale Athlétique Gent,3:0,KSVWar,KSV Waregem (- 2001)
69/70,16.speeldag,21 dec. 1969,14:30,RUSG,Union Saint-Gilloise,3:3,AS Oos,AS Oostende KM
69/70,16.speeldag,22 feb. 1970,15:00,FCB,Club Brugge,1:0,RSCA,RSC Anderlecht
69/70,17.speeldag,3 jan. 1970,20:00,VAV,Beerschot VAV,1:0,RUSG,Union Saint-Gilloise
69/70,17.speeldag,4 jan. 1970,14:30,RSCA,RSC Anderlecht,5:0,SKBevW,SK Beveren-Waes
69/70,17.speeldag,4 jan. 1970,14:30,Royal,Royal Crossing Club de Schaerbeek,1:2,FCB,Club Brugge
69/70,17.speeldag,4 jan. 1970,14:30,AS Oos,AS Oostende KM,4:2,Royal,Royal Racing White Brüssel
69/70,17.speeldag,4 jan. 1970,14:30,KSVWar,KSV Waregem (- 2001),3:1,STVV,Sint-Truidense VV
69/70,17.speeldag,21 feb. 1970,15:30,KBFC,Beringen FC (- 2002),1:2,RCSC,R Charleroi SC
69/70,17.speeldag,21 feb. 1970,15:30,Lierse,Lierse SK (- 2018),0:2,Standard Luik,Standard Luik
69/70,17.speeldag,22 feb. 1970,15:00,RFCL,RFC Luik,0:0,Associ,Association Royale Athlétique Gent
69/70,18.speeldag,10 jan. 1970,20:00,VAV,Beerschot VAV,1:1,KSVWar,KSV Waregem (- 2001)
69/70,18.speeldag,11 jan. 1970,14:30,Standard Luik,Standard Luik,5:0,AS Oos,AS Oostende KM
69/70,18.speeldag,11 jan. 1970,14:30,STVV,Sint-Truidense VV,2:1,RSCA,RSC Anderlecht
69/70,18.speeldag,11 jan. 1970,14:30,Associ,Association Royale Athlétique Gent,4:1,KBFC,Beringen FC (- 2002)
69/70,18.speeldag,11 jan. 1970,14:30,RCSC,R Charleroi SC,1:0,SKBevW,SK Beveren-Waes
69/70,18.speeldag,11 jan. 1970,14:30,FCB,Club Brugge,5:2,RFCL,RFC Luik
69/70,18.speeldag,11 jan. 1970,14:30,RUSG,Union Saint-Gilloise,0:0,Royal,Royal Crossing Club de Schaerbeek
